"","age","gender","occup","ft_pt","freqmon1","own_motob","opinion_ban","opinion_ban1"
"11156","18_25","female","state","owner","11_13",3,"disagree",0.75
"11157","18_25","male","state","owner","more_20",2,"disagree",1
"11158","more_75","male","private","fulltime","17_20",3,"agree",0.25
"11159","56_75","male","state","fulltime","17_20",4,"disagree",1
"11160","26_35","male","private","fulltime","1_3",1,"disagree",0.75
"11161","18_25","female","private","fulltime","17_20",3,"strongdisagree",0.5
"11162","36_55","male","state","parttime","14_16",2,"agree",0.25
"11163","18_25","male","state","fulltime","14_16",2,"agree",1
"11164","36_55","male","fdi","fulltime","more_20",1,"strongagree",0.5
"11165","36_55","male","state","fulltime","more_20",1,"disagree",0.25
"11166","56_75","female","state","fulltime","17_20",3,"disagree",0.75
"11167","26_35","male","fdi","fulltime","14_16",4,"neutral",0.5
"11168","36_55","female","private","fulltime","1_3",1,"agree",0.25
"11169","18_25","male","state","owner","more_20",2,"disagree",0.25
"11170","18_25","male","student","fulltime","8_10",2,"neutral",0.75
"11171","26_35","female","private","parttime","8_10",1,"agree",0.75
"11172","18_25","male","private","student","11_13",2,"disagree",0.25
"11173","18_25","female","student","fulltime","8_10",2,"strongagree",0.5
"11174","36_55","female","state","retired","11_13",2,"neutral",0.75
"11175","26_35","female","student","fulltime","17_20",2,"disagree",0.75
"11176","18_25","female","student","fulltime","14_16",2,"strongdisagree",0.25
"11177","26_35","female","state","parttime","more_20",1,"neutral",0.25
"11178","36_55","female","private","fulltime","17_20",3,"disagree",0.75
"11179","18_25","female","student","owner","more_20",2,"agree",0.25
"11180","26_35","female","state","owner","14_16",4,"agree",0.25
"11181","56_75","female","private","owner","17_20",1,"disagree",1
"11182","26_35","male","private","fulltime","17_20",2,"agree",0.75
"11183","36_55","female","state","fulltime","11_13",1,"disagree",0.25
"11184","36_55","female","private","owner","more_20",2,"neutral",0.5
"11185","18_25","male","student","fulltime","more_20",1,"disagree",0.75
"11186","less_18","male","state","fulltime","17_20",2,"neutral",0.75
"11187","26_35","male","state","fulltime","17_20",2,"disagree",0.75
"11188","26_35","female","fdi","fulltime","more_20",2,"neutral",0.75
"11189","26_35","female","student","student","17_20",3,"strongdisagree",0.25
"11190","26_35","male","student","fulltime","17_20",1,"disagree",0.5
"11191","18_25","male","student","fulltime","14_16",2,"agree",0.5
"11192","less_18","female","state","fulltime","more_20",2,"disagree",0.25
"11193","36_55","female","state","fulltime","17_20",2,"disagree",0.5
"11194","36_55","male","private","fulltime","more_20",2,"neutral",1
"11195","18_25","male","student","not","14_16",2,"disagree",0.5
"11196","56_75","female","private","fulltime","more_20",0,"disagree",0.75
"11197","26_35","female","student","retired","14_16",2,"neutral",0.75
"11198","36_55","male","state","fulltime","17_20",2,"disagree",0.25
"11199","26_35","male","private","fulltime","1_3",1,"agree",0.75
"11200","26_35","female","private","fulltime","17_20",2,"agree",0.5
"11201","36_55","female","state","fulltime","14_16",1,"agree",0.75
"11202","36_55","male","private","student","more_20",1,"disagree",0.5
"11203","18_25","male","state","not","14_16",2,"agree",0.25
"11204","18_25","female","state","fulltime","14_16",3,"agree",0.75
"11205","18_25","female","student","fulltime","17_20",2,"agree",0.25
"11206","18_25","female","state","fulltime","17_20",1,"neutral",0.5
"11207","18_25","male","fdi","fulltime","11_13",1,"strongagree",0.75
"11208","18_25","female","state","owner","11_13",2,"agree",0.75
"11209","18_25","female","fdi","parttime","14_16",2,"disagree",0.75
"11210","18_25","male","private","fulltime","8_10",1,"disagree",0.25
"11211","26_35","female","state","fulltime","more_20",4,"agree",0.75
"11212","less_18","female","student","fulltime","8_10",3,"agree",0.5
"11213","26_35","male","state","retired","14_16",2,"agree",0.5
"11214","18_25","female","private","not","more_20",2,"agree",0.25
"11215","26_35","male","state","fulltime","8_10",3,"neutral",0.25
"11216","26_35","male","state","owner","14_16",2,"agree",0.25
"11217","18_25","female","retired","student","1_3",3,"neutral",0.75
"11218","56_75","female","state","fulltime","4_7",2,"agree",0
"11219","36_55","male","private","fulltime","17_20",2,"neutral",1
"11220","18_25","female","private","student","more_20",2,"disagree",0.5
"11221","18_25","female","state","student","11_13",3,"agree",0.25
"11222","18_25","male","state","student","more_20",2,"disagree",0.5
"11223","36_55","female","state","student","17_20",2,"agree",1
"11224","18_25","male","private","fulltime","14_16",1,"disagree",0.5
"11225","36_55","male","private","owner","14_16",2,"agree",0.75
"11226","56_75","female","state","not","17_20",2,"neutral",0
"11227","36_55","male","student","fulltime","4_7",1,"agree",0.25
"11228","36_55","male","state","fulltime","more_20",1,"agree",0.75
"11229","18_25","male","private","retired","more_20",2,"neutral",0.25
"11230","less_18","male","state","fulltime","14_16",4,"neutral",0.5
"11231","26_35","male","student","fulltime","14_16",2,"neutral",0.75
"11232","36_55","male","student","retired","17_20",1,"strongdisagree",0.75
"11233","18_25","male","fdi","owner","14_16",2,"agree",0.75
"11234","26_35","female","state","parttime","4_7",1,"disagree",0.5
"11235","26_35","male","state","student","1_3",1,"agree",1
"11236","36_55","female","state","fulltime","14_16",1,"disagree",0.75
"11237","26_35","female","state","retired","1_3",2,"strongdisagree",0.25
"11238","18_25","female","fdi","fulltime","4_7",2,"strongdisagree",0.75
"11239","56_75","female","state","owner","14_16",3,"agree",0.25
"11240","18_25","male","fdi","retired","17_20",3,"neutral",0.5
"11241","26_35","female","state","fulltime","14_16",1,"neutral",0.75
"11242","18_25","female","fdi","student","14_16",2,"agree",0
"11243","26_35","female","state","parttime","8_10",1,"agree",1
"11244","18_25","female","state","fulltime","4_7",1,"agree",0.25
"11245","18_25","female","student","fulltime","11_13",2,"strongagree",0.75
"11246","36_55","female","retired","parttime","8_10",2,"disagree",1
"11247","26_35","female","retired","owner","more_20",2,"neutral",0.5
"11248","26_35","male","state","fulltime","17_20",2,"agree",0
"11249","36_55","female","fdi","owner","17_20",1,"disagree",1
"11250","26_35","female","state","fulltime","more_20",2,"disagree",0.75
"11251","26_35","female","state","fulltime","1_3",2,"strongdisagree",0.75
"11252","36_55","male","state","student","14_16",1,"disagree",0
"11253","36_55","male","state","fulltime","more_20",2,"agree",0.75
"11254","26_35","female","private","fulltime","more_20",5,"agree",0.5
"11255","36_55","female","state","student","more_20",2,"agree",0.75
"11256","18_25","male","state","retired","17_20",1,"agree",0.5
"11257","26_35","male","fdi","student","14_16",1,"agree",0.25
"11258","26_35","male","state","fulltime","17_20",2,"strongagree",0.5
"11259","26_35","male","student","fulltime","more_20",2,"disagree",1
"11260","26_35","female","retired","owner","more_20",3,"neutral",0.75
"11261","26_35","male","student","fulltime","8_10",0,"agree",0.5
"11262","36_55","male","state","fulltime","11_13",2,"agree",0.25
"11263","26_35","male","state","fulltime","11_13",1,"neutral",0.75
"11264","26_35","male","retired","retired","17_20",2,"neutral",0.5
"11265","26_35","male","state","fulltime","17_20",1,"disagree",0.25
"11266","26_35","female","retired","owner","8_10",2,"agree",0.25
"11267","36_55","female","private","fulltime","11_13",1,"disagree",0.5
"11268","26_35","female","state","fulltime","11_13",4,"strongagree",0.25
"11269","26_35","male","fdi","owner","more_20",1,"strongagree",0.25
"11270","18_25","male","state","student","more_20",0,"disagree",1
"11271","18_25","female","private","fulltime","17_20",1,"strongdisagree",0.25
"11272","18_25","female","fdi","retired","1_3",2,"strongagree",0.75
"11273","36_55","female","private","fulltime","11_13",2,"neutral",0.25
"11274","18_25","male","student","fulltime","8_10",2,"agree",0.25
"11275","26_35","male","fdi","retired","11_13",2,"agree",0.75
"11276","56_75","female","retired","fulltime","14_16",2,"strongdisagree",0.25
"11277","36_55","female","private","retired","14_16",3,"neutral",0
"11278","36_55","male","state","fulltime","more_20",2,"agree",0.25
"11279","26_35","female","state","parttime","8_10",1,"strongdisagree",0.5
"11280","26_35","female","retired","not","more_20",1,"disagree",0.5
"11281","26_35","female","private","fulltime","14_16",2,"neutral",0.75
"11282","18_25","female","state","retired","8_10",0,"strongagree",0.75
"11283","26_35","female","student","retired","more_20",3,"neutral",0.75
"11284","26_35","male","private","owner","1_3",2,"strongdisagree",0.25
"11285","26_35","female","state","fulltime","more_20",1,"neutral",0
"11286","26_35","male","state","fulltime","8_10",1,"disagree",0
"11287","18_25","female","student","owner","17_20",2,"disagree",0.5
"11288","26_35","male","state","fulltime","14_16",4,"disagree",0.75
"11289","26_35","male","fdi","student","more_20",1,"disagree",0.5
"11290","26_35","male","retired","fulltime","1_3",2,"strongdisagree",0.5
"11291","26_35","male","private","student","8_10",2,"neutral",0.5
"11292","18_25","male","state","owner","14_16",3,"agree",0
"11293","18_25","female","retired","fulltime","8_10",1,"disagree",0
"11294","18_25","male","student","fulltime","11_13",2,"strongdisagree",0.5
"11295","26_35","female","retired","fulltime","14_16",3,"agree",0.5
"11296","36_55","female","fdi","fulltime","more_20",1,"strongagree",0.5
"11297","26_35","female","fdi","owner","17_20",2,"agree",0.75
"11298","26_35","male","student","retired","17_20",2,"strongagree",0.5
"11299","36_55","male","private","retired","14_16",2,"neutral",0.75
"11300","18_25","male","state","owner","4_7",2,"strongagree",0.75
"11301","18_25","male","student","student","more_20",2,"agree",0.5
"11302","36_55","female","student","fulltime","more_20",1,"neutral",0.75
"11303","56_75","male","state","parttime","more_20",1,"agree",0.75
"11304","18_25","female","fdi","fulltime","more_20",2,"strongdisagree",0.75
"11305","36_55","male","private","not","14_16",2,"neutral",0.75
"11306","26_35","female","state","fulltime","11_13",3,"neutral",0.75
"11307","56_75","female","state","owner","17_20",2,"strongdisagree",0.5
"11308","36_55","female","private","fulltime","8_10",5,"strongagree",0.25
"11309","36_55","female","state","parttime","11_13",2,"neutral",0.75
"11310","26_35","female","private","fulltime","11_13",2,"disagree",0.25
"11311","56_75","female","state","retired","14_16",2,"agree",0.5
"11312","36_55","female","student","fulltime","more_20",2,"strongdisagree",0.5
"11313","26_35","male","private","fulltime","14_16",2,"strongagree",0.5
"11314","26_35","male","private","fulltime","more_20",1,"agree",0.75
"11315","36_55","male","private","fulltime","more_20",2,"agree",1
"11316","26_35","female","student","owner","more_20",1,"disagree",0.75
"11317","18_25","female","fdi","not","1_3",2,"neutral",0.25
"11318","36_55","female","state","owner","14_16",2,"agree",0.5
"11319","56_75","male","student","fulltime","more_20",1,"strongdisagree",0.75
"11320","36_55","female","private","fulltime","more_20",2,"neutral",0.5
"11321","26_35","female","state","fulltime","1_3",1,"strongdisagree",0.75
"11322","18_25","male","state","owner","more_20",2,"agree",0.75
"11323","18_25","male","private","fulltime","17_20",1,"agree",0.75
"11324","26_35","female","student","fulltime","17_20",2,"agree",0.75
"11325","36_55","female","private","fulltime","8_10",2,"disagree",0.5
"11326","18_25","male","private","fulltime","1_3",2,"disagree",0
"11327","36_55","female","state","owner","14_16",1,"neutral",0.5
"11328","26_35","female","state","owner","8_10",3,"disagree",0.75
"11329","36_55","male","retired","owner","14_16",2,"disagree",0.75
"11330","18_25","male","private","fulltime","8_10",2,"agree",0.5
"11331","18_25","female","state","parttime","11_13",2,"disagree",0.75
"11332","26_35","female","state","student","more_20",1,"agree",0.75
"11333","26_35","male","student","student","1_3",2,"disagree",0.75
"11334","36_55","female","state","student","4_7",2,"disagree",0.25
"11335","18_25","female","private","student","more_20",0,"agree",0.75
"11336","18_25","male","private","parttime","1_3",1,"agree",0.5
"11337","36_55","male","state","parttime","more_20",1,"agree",0.5
"11338","18_25","female","state","fulltime","17_20",2,"disagree",0.75
"11339","36_55","female","state","fulltime","more_20",2,"disagree",0.5
"11340","36_55","female","student","owner","1_3",1,"neutral",0
"11341","18_25","male","state","retired","11_13",2,"agree",0.25
"11342","18_25","male","state","fulltime","17_20",2,"neutral",0.25
"11343","18_25","female","private","owner","more_20",1,"disagree",0.75
"11344","36_55","female","student","fulltime","17_20",1,"agree",0.5
"11345","18_25","female","state","fulltime","14_16",2,"neutral",0.75
"11346","36_55","male","student","fulltime","1_3",3,"disagree",0.25
"11347","26_35","female","student","fulltime","17_20",2,"neutral",0.75
"11348","36_55","female","fdi","fulltime","17_20",1,"strongagree",0
"11349","18_25","female","state","fulltime","8_10",2,"disagree",1
"11350","18_25","male","student","student","14_16",1,"neutral",0.25
"11351","26_35","male","private","owner","14_16",3,"neutral",0.25
"11352","26_35","female","state","owner","17_20",2,"disagree",0
"11353","26_35","female","private","fulltime","more_20",2,"agree",0.75
"11354","18_25","female","private","student","14_16",2,"neutral",1
"11355","18_25","female","private","fulltime","14_16",2,"neutral",0.25
"11356","26_35","female","student","fulltime","4_7",2,"strongdisagree",0.25
"11357","26_35","female","student","fulltime","14_16",3,"agree",0.75
"11358","36_55","female","private","fulltime","1_3",1,"disagree",0
"11359","18_25","male","state","student","8_10",2,"strongagree",0.5
"11360","18_25","male","retired","student","14_16",2,"neutral",0.25
"11361","18_25","female","private","fulltime","1_3",3,"neutral",0.75
"11362","26_35","male","state","parttime","more_20",1,"disagree",0.25
"11363","18_25","female","fdi","owner","17_20",2,"agree",0.75
"11364","26_35","female","student","fulltime","8_10",2,"agree",0.25
"11365","18_25","female","state","student","11_13",1,"strongagree",0.25
"11366","18_25","female","student","not","1_3",2,"disagree",0.25
"11367","26_35","female","private","owner","more_20",3,"neutral",0
"11368","18_25","male","fdi","fulltime","17_20",2,"agree",0.75
"11369","36_55","female","state","not","17_20",1,"agree",0.75
"11370","36_55","male","state","fulltime","11_13",2,"agree",0.75
